,game_id,season,away_team,home_team,away_fouls,home_fouls,away_fouls_std_dev,home_fouls_std_dev
5029,20400566,4,SAS,LAC,20,25,-0.637284201912285,0.2831434687286903
5030,20401078,4,SEA,POR,20,20,-0.8209592039099762,-0.0971371345389125
5031,20400373,4,POR,MIL,18,16,-0.6281534700182991,-1.7041948883189082
5032,20400639,4,WAS,ORL,29,24,1.0147402820897737,0.1468007963823846
5033,20400967,4,LAC,DEN,26,29,0.4832966104162128,1.1352268619167478
5034,20401061,4,PHX,PHI,22,20,0.16667615426203589,-0.7669572431852446
5035,20401110,4,IND,CLE,19,17,-0.9410229602421878,-1.0959565263581308
5036,20400936,4,HOU,GSW,20,21,-0.4378934545146513,-0.16350890939405863
5037,20400777,4,MIA,LAC,26,24,0.30857083739088237,0.08299032704116777
5038,20401016,4,IND,DET,25,24,0.4835410288013699,0.334243037652327
5039,20400323,4,HOU,ATL,22,19,0.10206539165379115,-0.5920790669232899
5040,20400713,4,DAL,CHI,25,25,0.5050217088507787,0.389263833591438
5041,20401136,4,UTA,DAL,30,32,0.9690184953155618,2.4247731054093693
5042,20401161,4,CHA,ATL,26,24,0.6873191599863103,0.5163794601933711
5043,20401142,4,SAC,LAL,17,25,-0.9846922350118932,0.668179098560519
5044,20400210,4,SEA,POR,22,23,-0.385239755880086,0.6993873686801674
5045,20400142,4,POR,HOU,21,19,0.16837103320078078,-0.7078728775988724
5046,20401021,4,SEA,NYK,29,24,1.1397783122245295,0.7445539137414523
5047,20400856,4,ORL,NYK,22,23,-0.354768591257429,0.4813926166431803
5048,20400146,4,SAS,MEM,26,13,0.6118943930711576,-2.2749036174454225
5049,20400011,4,NYK,MIN,21,20,-0.044929977553363795,0.03177673550244781
5050,20400332,4,POR,ATL,20,27,-0.0971371345389125,1.1814545764633677
5051,20400822,4,UTA,HOU,20,24,-1.007586395626629,0.6420242378222336
5052,20400764,4,NJN,MIN,21,17,-0.4098862958585797,-0.6788666220977552
5053,20400161,4,PHI,BOS,25,22,0.3211135862471096,-0.3590103985957145
5054,20400778,4,SAS,NOH,16,19,-1.4700699319012467,-0.46565489919052305
